Freq.,Vvo/Vv1
1.70608238900301e+004,-2.13619889030823e+000,8.22106118611336e+001
1.71001531509018e+004,-2.02304479809806e+000,8.08956589220654e+001
1.71395730750832e+004,-1.91268843580247e+000,7.95663603960124e+001
1.71790838715748e+004,-1.80522593245890e+000,7.82233916908070e+001
1.72186857498590e+004,-1.70074791128420e+000,7.68674757420811e+001
1.72583789199009e+004,-1.59933880216477e+000,7.54993807375321e+001
1.72981635921499e+004,-1.50107617748674e+000,7.41199173337777e+001
1.73380399775403e+004,-1.40603012124594e+000,7.27299353756898e+001
1.73780082874926e+004,-1.31426264134413e+000,7.13303201378311e+001
1.74180687339150e+004,-1.22582713468287e+000,6.99219881174292e+001
1.74582215292039e+004,-1.14076791412676e+000,6.85058824179749e+001
1.74984668862454e+004,-1.05911980560928e+000,6.70829677716359e+001
1.75388050184165e+004,-9.80907822631048e-001,6.56542252570165e+001
1.75792361395858e+004,-9.06146924138538e-001,6.42206467759123e+001
1.76197604641152e+004,-8.34841860360752e-001,6.27832293585531e+001
1.76603782068605e+004,-7.66987109588915e-001,6.13429693709082e+001
1.77010895831731e+004,-7.02566907239964e-001,5.99008567000901e+001
1.77418948089005e+004,-6.41555366822844e-001,5.84578689943215e+001
1.77827941003881e+004,-5.83916690743683e-001,5.70149660325976e+001
1.78237876744797e+004,-5.29605467254720e-001,5.55730842959173e+001
1.78648757485193e+004,-4.78567048344636e-001,5.41331318070353e+001
1.79060585403518e+004,-4.30738002019592e-001,5.26959832992228e+001
1.79473362683241e+004,-3.86046631275411e-001,5.12624757667883e+001
1.79887091512867e+004,-3.44413551142720e-001,4.98334044414110e+001
1.80301774085945e+004,-3.05752314508160e-001,4.84095192289130e+001
1.80717412601081e+004,-2.69970076998128e-001,4.69915216313804e+001
1.81134009261948e+004,-2.36968291034979e-001,4.55800621697030e+001
1.81551566277302e+004,-2.06643419255956e-001,4.41757383121182e+001
1.81970085860986e+004,-1.78887657766746e-001,4.27790929052543e+001
1.82389570231952e+004,-1.53589660197984e-001,4.13906130959376e+001
1.82810021614262e+004,-1.30635254181847e-001,4.00107297246237e+001
1.83231442237109e+004,-1.09908142651113e-001,3.86398171649917e+001
1.83653834334823e+004,-9.12905832468871e-002,3.72781935790342e+001
1.84077200146883e+004,-7.46640400671751e-002,3.59261215529304e+001
1.84501541917935e+004,-5.99098029621234e-002,3.45838090760410e+001
1.84926861897796e+004,-4.69095705661162e-002,3.32514108235839e+001
1.85353162341469e+004,-3.55459942032998e-002,3.19290297026959e+001
1.85780445509158e+004,-2.57031807197224e-002,3.06167186217320e+001
1.86208713666274e+004,-1.72671531320538e-002,2.93144824435191e+001
1.86637969083455e+004,-1.01262687572196e-002,2.80222800848838e+001
1.87068214036568e+004,-4.17159516946691e-003,2.67400267269004e+001
1.87499450806729e+004,7.02755075787309e-004,2.54675961028411e+001
1.87931681680314e+004,4.59932950713924e-003,2.42048228336814e+001
1.88364908948968e+004,7.61707873482683e-003,2.29515047840704e+001
1.88799134909617e+004,9.85113519714816e-003,2.17074054148344e+001
1.89234361864485e+004,1.13926252260601e-002,2.04722561112611e+001
1.89670592121102e+004,1.23285118297254e-002,1.92457584695465e+001
1.90107827992317e+004,1.27414654837661e-002,1.80275865268282e+001
1.90546071796312e+004,1.27097601771443e-002,1.68173889230690e+001
1.90985325856611e+004,1.23071919600620e-002,1.56147909858012e+001
1.91425592502096e+004,1.16030172893626e-002,1.44193967312030e+001
1.91866874067016e+004,1.06619085471901e-002,1.32307907772633e+001
1.92309172891003e+004,9.54392421957874e-003,1.20485401668751e+001
1.92752491319081e+004,8.30449135386412e-003,1.08721961005079e+001
1.93196831701679e+004,6.99439806359805e-003,9.70129557976871e+000
1.93642196394648e+004,5.65979401163919e-003,8.53536296456788e+000
1.94088587759265e+004,4.34219697107922e-003,7.37391144786854e+000
1.94536008162253e+004,3.07850374037217e-003,6.21644445304082e+000
1.94984459975791e+004,1.90100386547285e-003,5.06245695977352e+000
1.95433945577526e+004,8.37394800281018e-004,3.91143676521777e+000
1.95884467350586e+004,-8.92026869387479e-005,2.76286568772684e+000
1.96336027683591e+004,-8.60229876943541e-004,1.61622072100630e+000
1.96788628970671e+004,-1.46167707776560e-003,4.70975146964879e-001
1.97242273611472e+004,-1.88407289083721e-003,-6.73400384178700e-001
1.97696964011173e+004,-2.12247627172638e-003,-1.81743679768749e+000
1.98152702580496e+004,-2.17647172620238e-003,-2.96166555301503e+000
1.98609491735724e+004,-2.05016781820348e-003,-4.10661760835724e+000
1.99067333898705e+004,-1.75219900356545e-003,-5.25282238190958e+000
1.99526231496874e+004,-1.29573064066734e-003,-6.40080670075932e+000
1.99986186963261e+004,-6.98466865240143e-004,-7.55109372842017e+000
2.00447202736503e+004,1.73391473331472e-005,-8.70420186219149e+000
2.00909281260859e+004,8.24873174851810e-004,-9.86064359174663e+000
2.01372424986225e+004,1.69274700802432e-003,-1.10209243106963e+001
2.01836636368142e+004,2.58498555829286e-003,-1.21855410732561e+001
2.02301917867813e+004,3.46101516858979e-003,-1.33549812886633e+001
2.02768271952114e+004,4.27565445542558e-003,-1.45297213466110e+001
2.03235701093608e+004,4.97910918655295e-003,-1.57102251676941e+001
2.03704207770558e+004,5.51697287307771e-003,-1.68969426737481e+001
2.04173794466939e+004,5.83023492683957e-003,-1.80903081740170e+001
2.04644463672453e+004,5.85529840268493e-003,-1.92907386642526e+001
2.05116217882543e+004,5.52400950361462e-003,-2.04986320372731e+001
2.05589059598400e+004,4.76370117615081e-003,-2.17143652050593e+001
2.06062991326986e+004,3.49725325496913e-003,-2.29382921342912e+001
2.06538015581039e+004,1.64317172600243e-003,-2.41707417991878e+001
2.07014134879090e+004,-8.84310238589689e-004,-2.54120160577575e+001
2.07491351745477e+004,-4.17510677111503e-003,-2.66623874599892e+001
2.07969668710355e+004,-8.32312661353639e-003,-2.79220969991206e+001
2.08449088309715e+004,-1.34260905662563e-002,-2.91913518199389e+001
2.08929613085390e+004,-1.95853165050397e-002,-3.04703229010258e+001
2.09411245585075e+004,-2.69054695520344e-002,-3.17591427308960e+001
2.09893988362338e+004,-3.54942752184273e-002,-3.30579030011309e+001
2.10377843976633e+004,-4.54621936447166e-002,-3.43666523426750e+001
2.10862814993315e+004,-5.69220534606939e-002,-3.56853941345121e+001
2.11348903983650e+004,-6.99886442657286e-002,-3.70140844167522e+001
2.11836113524836e+004,-8.47782673006127e-002,-3.83526299427078e+001
2.12324446200007e+004,-1.01408244541293e-001,-3.97008864067042e+001
2.12813904598257e+004,-1.19996387184522e-001,-4.10586568859812e+001
2.13304491314643e+004,-1.40660425314799e-001,-4.24256905360391e+001
2.13796208950209e+004,-1.63517401422258e-001,-4.38016815790185e+001
2.14289060111991e+004,-1.88683031370759e-001,-4.51862686240271e+001
2.14783047413039e+004,-2.16271037371563e-001,-4.65790343567276e+001
2.15278173472422e+004,-2.46392458476886e-001,-4.79795056327864e+001
2.15774440915252e+004,-2.79154945041070e-001,-4.93871540060130e+001
2.16271852372687e+004,-3.14662044472962e-001,-5.08013967170725e+001
2.16770410481955e+004,-3.53012486391278e-001,-5.22215981626585e+001
2.17270117886359e+004,-3.94299475956178e-001,-5.36470718579321e+001
2.17770977235301e+004,-4.38610004659444e-001,-5.50770828970678e+001
2.18272991184285e+004,-4.86024188174499e-001,-5.65108509080137e+001
2.18776162394940e+004,-5.36614640977616e-001,-5.79475534883005e+001
2.19280493535030e+004,-5.90445897326826e-001,-5.93863300991568e+001
2.19785987278467e+004,-6.47573887816921e-001,-6.08262863856183e+001
2.20292646305330e+004,-7.08045480112708e-001,-6.22664988810210e+001
2.20800473301875e+004,-7.71898091603014e-001,-6.37060200455871e+001
2.21309470960548e+004,-8.39159380633844e-001,-6.51438835810405e+001
2.21819641980006e+004,-9.09847021692662e-001,-6.65791099566097e+001
2.22330989065125e+004,-9.83968568465085e-001,-6.80107120766371e+001
2.22843514927015e+004,-1.06152140711130e+000,-6.94377010165240e+001
2.23357222283038e+004,-1.14249280045912e+000,-7.08590917520102e+001
2.23872113856818e+004,-1.22686002213956e+000,-7.22739088069269e+001
2.24388192378261e+004,-1.31459057804717e+000,-7.36811917465161e+001
2.24905460583562e+004,-1.40564251094676e+000,-7.50800004471428e+001
2.25423921215227e+004,-1.49996478261544e+000,-7.64694200785785e+001
2.25943577022082e+004,-1.59749772664716e+000,-7.78485657417795e+001
2.26464430759290e+004,-1.69817356398945e+000,-7.92165867130209e+001
2.26986485188366e+004,-1.80191697245261e+000,-8.05726702540301e+001
2.27509743077191e+004,-1.90864570084629e+000,-8.19160449571159e+001
2.28034207200026e+004,-2.01827121806101e+000,-8.32459836039171e+001
2.28559880337527e+004,-2.13069938731755e+000,-8.45618055259327e+001
2.29086765276761e+004,-2.24583115594344e+000,-8.58628784642517e+001
2.29614864811220e+004,-2.36356325137964e+000,-8.71486199345392e+001
2.30144181740835e+004,-2.48378887464924e+000,-8.84184981112533e+001
2.30674718871991e+004,-2.60639838319706e+000,-8.96720322519724e+001
2.31206479017543e+004,-2.73127995580915e+000,-9.09087926886670e+001
2.31739464996832e+004,-2.85832023320292e+000,-9.21284004175142e+001
2.32273679635694e+004,-2.98740492881538e+000,-9.33305263225513e+001
2.32809125766484e+004,-3.11841940527362e+000,-9.45148900710379e+001
2.33345806228084e+004,-3.25124921298390e+000,-9.56812587199229e+001
2.33883723865919e+004,-3.38578058819514e+000,-9.68294450733934e+001
2.34422881531976e+004,-3.52190090876635e+000,-9.79593058311845e+001
2.34963282084814e+004,-3.65949910667005e+000,-9.90707395663021e+001
2.35504928389584e+004,-3.79846603699460e+000,-1.00163684569162e+002
2.36047823318041e+004,-3.93869480385087e+000,-1.01238116592986e+002
2.36591969748559e+004,-4.08008104414540e+000,-1.02294046532781e+002
2.37137370566149e+004,-4.22252317064939e+000,-1.03331518067429e+002
2.37684028662471e+004,-4.36592257617242e+000,-1.04350605291448e+002
2.38231946935852e+004,-4.51018380094960e+000,-1.05351410359980e+002
2.38781128291301e+004,-4.65521466556988e+000,-1.06334061167511e+002
2.39331575640522e+004,-4.80092637192626e+000,-1.07298709077898e+002
2.39883291901932e+004,-4.94723357475756e+000,-1.08245526720440e+002
2.40436280000676e+004,-5.09405442638440e+000,-1.09174705864044e+002
2.40990542868642e+004,-5.24131059723329e+000,-1.10086455379109e+002
2.41546083444477e+004,-5.38892727468901e+000,-1.10980999294410e+002
2.42102904673601e+004,-5.53683314273628e+000,-1.11858574954299e+002
2.42661009508224e+004,-5.68496034474311e+000,-1.12719431279650e+002
2.43220400907364e+004,-5.83324443161406e+000,-1.13563827134414e+002
2.43781081836858e+004,-5.98162429740226e+000,-1.14392029798239e+002
2.44343055269380e+004,-6.13004210432297e+000,-1.15204313544441e+002
2.44906324184457e+004,-6.27844319895908e+000,-1.16000958321608e+002
2.45470891568486e+004,-6.42677602129691e+000,-1.16782248536294e+002
2.46036760414745e+004,-6.57499200807959e+000,-1.17548471933620e+002
2.46603933723416e+004,-6.72304549181831e+000,-1.18299918572049e+002
2.47172414501595e+004,-6.87089359666076e+000,-1.19036879888241e+002
2.47742205763311e+004,-7.01849613218121e+000,-1.19759647847602e+002
2.48313310529539e+004,-7.16581548603023e+000,-1.20468514175942e+002
2.48885731828221e+004,-7.31281651626419e+000,-1.21163769667594e+002
2.49459472694278e+004,-7.45946644406512e+000,-1.21845703565280e+002
2.50034536169625e+004,-7.60573474746073e+000,-1.22514603007051e+002
2.50610925303193e+004,-7.75159305656290e+000,-1.23170752535714e+002
2.51188643150940e+004,-7.89701505075936e+000,-1.23814433666255e+002
2.51767692775867e+004,-8.04197635821868e+000,-1.24445924506926e+002
2.52348077248039e+004,-8.18645445800071e+000,-1.25065499429830e+002
2.52929799644596e+004,-8.33042858500566e+000,-1.25673428787001e+002
2.53512863049773e+004,-8.47387963794110e+000,-1.26269978668229e+002
2.54097270554912e+004,-8.61679009043996e+000,-1.26855410697003e+002
2.54683025258486e+004,-8.75914390542200e+000,-1.27429981861230e+002
2.55270130266106e+004,-8.90092645275528e+000,-1.27993944375540e+002
2.55858588690546e+004,-9.04212443024385e+000,-1.28547545572229e+002
2.56448403651753e+004,-9.18272578794201e+000,-1.29091027818065e+002
2.57039578276868e+004,-9.32271965577262e+000,-1.29624628454395e+002
2.57632115700239e+004,-9.46209627440900e+000,-1.30148579758185e+002
2.58226019063441e+004,-9.60084692936374e+000,-1.30663108921772e+002
2.58821291515290e+004,-9.73896388821577e+000,-1.31168438049323e+002
2.59417936211863e+004,-9.87644034089613e+000,-1.31664784168125e+002
2.60015956316508e+004,-1.00132703429451e+001,-1.32152359253005e+002
2.60615354999871e+004,-1.01494487616471e+001,-1.32631370262305e+002
2.61216135439902e+004,-1.02849712249452e+001,-1.33102019183986e+002
2.61818300821880e+004,-1.04198340730341e+001,-1.33564503090565e+002
2.62421854338425e+004,-1.05540343125276e+001,-1.34019014201684e+002
2.63026799189519e+004,-1.06875695730973e+001,-1.34465739953249e+002
2.63633138582519e+004,-1.08204380664780e+001,-1.34904863072155e+002
2.64240875732175e+004,-1.09526385477356e+001,-1.35336561655718e+002
2.64850013860651e+004,-1.10841702786967e+001,-1.35761009255019e+002
2.65460556197535e+004,-1.12150329934379e+001,-1.36178374961445e+002
2.66072505979862e+004,-1.13452268657382e+001,-1.36588823495780e+002
2.66685866452128e+004,-1.14747524783979e+001,-1.36992515299274e+002
2.67300640866312e+004,-1.16036107943314e+001,-1.37389606626175e+002
2.67916832481884e+004,-1.17318031293451e+001,-1.37780249637262e+002
2.68534444565831e+004,-1.18593311265116e+001,-1.38164592493974e+002
2.69153480392672e+004,-1.19861967320600e+001,-1.38542779452774e+002
2.69773943244472e+004,-1.21124021726988e+001,-1.38914950959423e+002
2.70395836410865e+004,-1.22379499342971e+001,-1.39281243742894e+002
2.71019163189064e+004,-1.23628427418497e+001,-1.39641790908672e+002
2.71643926883888e+004,-1.24870835406556e+001,-1.39996722031223e+002
2.72270130807771e+004,-1.26106754786434e+001,-1.40346163245460e+002
2.72897778280784e+004,-1.27336218897796e+001,-1.40690237337032e+002
2.73526872630651e+004,-1.28559262784991e+001,-1.41029063831299e+002
2.74157417192768e+004,-1.29775923050996e+001,-1.41362759080895e+002
2.74789415310219e+004,-1.30986237720464e+001,-1.41691436351756e+002
2.75422870333796e+004,-1.32190246111339e+001,-1.42015205907551e+002
2.76057785622014e+004,-1.33387988714548e+001,-1.42334175092445e+002
2.76694164541131e+004,-1.34579507081325e+001,-1.42648448412143e+002
2.77332010465164e+004,-1.35764843717682e+001,-1.42958127613168e+002
2.77971326775908e+004,-1.36944041985647e+001,-1.43263311760352e+002
2.78612116862956e+004,-1.38117146010855e+001,-1.43564097312522e+002
2.79254384123713e+004,-1.39284200596122e+001,-1.43860578196359e+002
2.79898131963416e+004,-1.40445251140635e+001,-1.44152845878430e+002
2.80543363795151e+004,-1.41600343564460e+001,-1.44440989435402e+002
2.81190083039873e+004,-1.42749524238003e+001,-1.44725095622439e+002
2.81838293126424e+004,-1.43892839916172e+001,-1.45005248939791e+002
2.82487997491550e+004,-1.45030337676935e+001,-1.45281531697604e+002
2.83139199579917e+004,-1.46162064864011e+001,-1.45554024078958e+002
2.83791902844134e+004,-1.47288069033455e+001,-1.45822804201176e+002
2.84446110744770e+004,-1.48408397903895e+001,-1.46087948175402e+002
2.85101826750370e+004,-1.49523099310204e+001,-1.46349530164509e+002
2.85759054337473e+004,-1.50632221160391e+001,-1.46607622439339e+002
2.86417796990637e+004,-1.51735811395524e+001,-1.46862295433335e+002
2.87078058202448e+004,-1.52833917952498e+001,-1.47113617795574e+002
2.87739841473545e+004,-1.53926588729471e+001,-1.47361656442246e+002
2.88403150312639e+004,-1.55013871553806e+001,-1.47606476606621e+002
2.89067988236526e+004,-1.56095814152367e+001,-1.47848141887530e+002
2.89734358770111e+004,-1.57172464124022e+001,-1.48086714296397e+002
2.90402265446423e+004,-1.58243868914216e+001,-1.48322254302862e+002
2.91071711806639e+004,-1.59310075791493e+001,-1.48554820879038e+002
2.91742701400095e+004,-1.60371131825833e+001,-1.48784471542414e+002
2.92415237784312e+004,-1.61427083868704e+001,-1.49011262397474e+002
2.93089324525010e+004,-1.62477978534716e+001,-1.49235248176042e+002
2.93764965196131e+004,-1.63523862184775e+001,-1.49456482276395e+002
2.94442163379854e+004,-1.64564780910650e+001,-1.49675016801190e+002
2.95120922666616e+004,-1.65600780520855e+001,-1.49890902594217e+002
2.95801246655132e+004,-1.66631906527769e+001,-1.50104189276039e+002
2.96483138952412e+004,-1.67658204135918e+001,-1.50314925278529e+002
2.97166603173780e+004,-1.68679718231334e+001,-1.50523157878354e+002
2.97851642942896e+004,-1.69696493371937e+001,-1.50728933229421e+002
2.98538261891773e+004,-1.70708573778860e+001,-1.50932296394332e+002
2.99226463660796e+004,-1.71716003328672e+001,-1.51133291374872e+002
2.99916251898742e+004,-1.72718825546422e+001,-1.51331961141555e+002
3.00607630262800e+004,-1.73717083599467e+001,-1.51528347662267e+002
3.01300602418589e+004,-1.74710820292029e+001,-1.51722491930029e+002
3.01995172040179e+004,-1.75700078060424e+001,-1.51914433989899e+002
3.02691342810108e+004,-1.76684898968931e+001,-1.52104212965062e+002
3.03389118419404e+004,-1.77665324706250e+001,-1.52291867082113e+002
3.04088502567605e+004,-1.78641396582518e+001,-1.52477433695562e+002
3.04789498962775e+004,-1.79613155526830e+001,-1.52660949311603e+002
3.05492111321528e+004,-1.80580642085250e+001,-1.52842449611141e+002
3.06196343369044e+004,-1.81543896419271e+001,-1.53021969472133e+002
3.06902198839092e+004,-1.82502958304678e+001,-1.53199542991235e+002
3.07609681474047e+004,-1.83457867130818e+001,-1.53375203504802e+002
3.08318795024912e+004,-1.84408661900214e+001,-1.53548983609248e+002
3.09029543251336e+004,-1.85355381228525e+001,-1.53720915180783e+002
3.09741929921634e+004,-1.86298063344814e+001,-1.53891029394567e+002
3.10455958812812e+004,-1.87236746092101e+001,-1.54059356743277e+002
3.11171633710578e+004,-1.88171466928192e+001,-1.54225927055117e+002
3.11888958409370e+004,-1.89102262926744e+001,-1.54390769511291e+002
3.12607936712372e+004,-1.90029170778572e+001,-1.54553912662952e+002
3.13328572431535e+004,-1.90952226793158e+001,-1.54715384447642e+002
3.14050869387598e+004,-1.91871466900360e+001,-1.54875212205248e+002
3.14774831410107e+004,-1.92786926652297e+001,-1.55033422693475e+002
3.15500462337438e+004,-1.93698641225406e+001,-1.55190042102875e+002
3.16227766016814e+004,-1.94606645422641e+001,-1.55345096071417e+002
3.16956746304325e+004,-1.95510973675822e+001,-1.55498609698635e+002
3.17687407064953e+004,-1.96411660048104e+001,-1.55650607559364e+002
3.18419752172588e+004,-1.97308738236563e+001,-1.55801113717064e+002
3.19153785510052e+004,-1.98202241574890e+001,-1.55950151736763e+002
3.19889510969115e+004,-1.99092203036178e+001,-1.56097744697618e+002
3.20626932450522e+004,-1.99978655235801e+001,-1.56243915205117e+002
3.21366053864007e+004,-2.00861630434361e+001,-1.56388685402922e+002
3.22106879128319e+004,-2.01741160540715e+001,-1.56532076984371e+002
3.22849412171239e+004,-2.02617277115060e+001,-1.56674111203652e+002
3.23593656929603e+004,-2.03490011372073e+001,-1.56814808886658e+002
3.24339617349324e+004,-2.04359394184102e+001,-1.56954190441524e+002
3.25087297385409e+004,-2.05225456084396e+001,-1.57092275868869e+002
3.25836701001984e+004,-2.06088227270376e+001,-1.57229084771752e+002
3.26587832172310e+004,-2.06947737606932e+001,-1.57364636365333e+002
3.27340694878813e+004,-2.07804016629756e+001,-1.57498949486276e+002
3.28095293113094e+004,-2.08657093548685e+001,-1.57632042601876e+002
3.28851630875957e+004,-2.09506997251070e+001,-1.57763933818936e+002
3.29609712177432e+004,-2.10353756305154e+001,-1.57894640892398e+002
3.30369541036789e+004,-2.11197398963460e+001,-1.58024181233725e+002
3.31131121482565e+004,-2.12037953166188e+001,-1.58152571919058e+002
3.31894457552585e+004,-2.12875446544612e+001,-1.58279829697149e+002
3.32659553293979e+004,-2.13709906424475e+001,-1.58405970997065e+002
3.33426412763209e+004,-2.14541359829384e+001,-1.58531011935694e+002
3.34195040026088e+004,-2.15369833484197e+001,-1.58654968325032e+002
3.34965439157801e+004,-2.16195353818404e+001,-1.58777855679283e+002
3.35737614242928e+004,-2.17017946969497e+001,-1.58899689221757e+002
3.36511569375464e+004,-2.17837638786321e+001,-1.59020483891588e+002
3.37287308658842e+004,-2.18654454832422e+001,-1.59140254350267e+002
3.38064836205955e+004,-2.19468420389368e+001,-1.59259014987997e+002
3.38844156139176e+004,-2.20279560460059e+001,-1.59376779929885e+002
3.39625272590382e+004,-2.21087899772011e+001,-1.59493563041961e+002
3.40408189700974e+004,-2.21893462780629e+001,-1.59609377937040e+002
3.41192911621902e+004,-2.22696273672444e+001,-1.59724237980434e+002
3.41979442513682e+004,-2.23496356368341e+001,-1.59838156295497e+002
3.42767786546423e+004,-2.24293734526752e+001,-1.59951145769045e+002
3.43557947899848e+004,-2.25088431546829e+001,-1.60063219056619e+002
3.44349930763311e+004,-2.25880470571586e+001,-1.60174388587613e+002
3.45143739335829e+004,-2.26669874491024e+001,-1.60284666570273e+002
3.45939377826095e+004,-2.27456665945216e+001,-1.60394064996564e+002
3.46736850452504e+004,-2.28240867327368e+001,-1.60502595646907e+002
3.47536161443178e+004,-2.29022500786860e+001,-1.60610270094800e+002
3.48337315035984e+004,-2.29801588232238e+001,-1.60717099711318e+002
3.49140315478558e+004,-2.30578151334201e+001,-1.60823095669496e+002
3.49945167028330e+004,-2.31352211528535e+001,-1.60928268948604e+002
3.50751873952540e+004,-2.32123790019027e+001,-1.61032630338307e+002
3.51560440528270e+004,-2.32892907780355e+001,-1.61136190442732e+002
3.52370871042459e+004,-2.33659585560931e+001,-1.61238959684414e+002
3.53183169791929e+004,-2.34423843885723e+001,-1.61340948308162e+002
3.53997341083407e+004,-2.35185703059045e+001,-1.61442166384812e+002
3.54813389233547e+004,-2.35945183167316e+001,-1.61542623814903e+002
3.55631318568957e+004,-2.36702304081779e+001,-1.61642330332241e+002
3.56451133426216e+004,-2.37457085461202e+001,-1.61741295507396e+002
3.57272838151900e+004,-2.38209546754535e+001,-1.61839528751096e+002
3.58096437102607e+004,-2.38959707203545e+001,-1.61937039317546e+002
3.58921934644977e+004,-2.39707585845411e+001,-1.62033836307668e+002
3.59749335155714e+004,-2.40453201515295e+001,-1.62129928672250e+002
3.60578643021614e+004,-2.41196572848874e+001,-1.62225325215033e+002
3.61409862639584e+004,-2.41937718284851e+001,-1.62320034595713e+002
3.62242998416670e+004,-2.42676656067423e+001,-1.62414065332871e+002
3.63078054770072e+004,-2.43413404248728e+001,-1.62507425806842e+002
3.63915036127178e+004,-2.44147980691252e+001,-1.62600124262504e+002
3.64753946925579e+004,-2.44880403070217e+001,-1.62692168812002e+002
3.65594791613096e+004,-2.45610688875926e+001,-1.62783567437417e+002
3.66437574647804e+004,-2.46338855416085e+001,-1.62874327993358e+002
3.67282300498055e+004,-2.47064919818098e+001,-1.62964458209502e+002
3.68128973642502e+004,-2.47788899031320e+001,-1.63053965693069e+002
3.68977598570121e+004,-2.48510809829295e+001,-1.63142857931245e+002
3.69828179780236e+004,-2.49230668811955e+001,-1.63231142293541e+002
3.70680721782546e+004,-2.49948492407793e+001,-1.63318826034103e+002
3.71535229097143e+004,-2.50664296876007e+001,-1.63405916293960e+002
3.72391706254538e+004,-2.51378098308617e+001,-1.63492420103236e+002
3.73250157795690e+004,-2.52089912632551e+001,-1.63578344383288e+002
3.74110588272023e+004,-2.52799755611706e+001,-1.63663695948820e+002
3.74973002245453e+004,-2.53507642848978e+001,-1.63748481509926e+002
3.75837404288414e+004,-2.54213589788268e+001,-1.63832707674102e+002
3.76703798983878e+004,-2.54917611716460e+001,-1.63916380948203e+002
3.77572190925385e+004,-2.55619723765368e+001,-1.63999507740365e+002
3.78442584717063e+004,-2.56319940913666e+001,-1.64082094361871e+002
3.79314984973651e+004,-2.57018277988782e+001,-1.64164147028985e+002
3.80189396320530e+004,-2.57714749668770e+001,-1.64245671864743e+002
3.81065823393742e+004,-2.58409370484159e+001,-1.64326674900698e+002
3.81944270840015e+004,-2.59102154819774e+001,-1.64407162078638e+002
3.82824743316791e+004,-2.59793116916532e+001,-1.64487139252250e+002
3.83707245492247e+004,-2.60482270873211e+001,-1.64566612188762e+002
3.84591782045322e+004,-2.61169630648205e+001,-1.64645586570541e+002
3.85478357665740e+004,-2.61855210061238e+001,-1.64724067996656e+002
3.86366977054038e+004,-2.62539022795074e+001,-1.64802061984408e+002
3.87257644921586e+004,-2.63221082397183e+001,-1.64879573970830e+002
3.88150365990617e+004,-2.63901402281403e+001,-1.64956609314146e+002
3.89045144994249e+004,-2.64579995729566e+001,-1.65033173295210e+002
3.89941986676512e+004,-2.65256875893107e+001,-1.65109271118899e+002
3.90840895792370e+004,-2.65932055794651e+001,-1.65184907915494e+002
3.91741877107751e+004,-2.66605548329574e+001,-1.65260088742013e+002
3.92644935399568e+004,-2.67277366267548e+001,-1.65334818583530e+002
3.93550075455745e+004,-2.67947522254062e+001,-1.65409102354458e+002
3.94457302075246e+004,-2.68616028811920e+001,-1.65482944899806e+002
3.95366620068096e+004,-2.69282898342722e+001,-1.65556350996413e+002
3.96278034255407e+004,-2.69948143128322e+001,-1.65629325354151e+002
3.97191549469408e+004,-2.70611775332267e+001,-1.65701872617103e+002
3.98107170553465e+004,-2.71273807001216e+001,-1.65773997364723e+002
3.99024902362109e+004,-2.71934250066339e+001,-1.65845704112966e+002
3.99944749761065e+004,-2.72593116344695e+001,-1.65916997315391e+002
4.00866717627270e+004,-2.73250417540595e+001,-1.65987881364249e+002
4.01790810848907e+004,-2.73906165246945e+001,-1.66058360591546e+002
4.02717034325426e+004,-2.74560370946567e+001,-1.66128439270080e+002
4.03645392967572e+004,-2.75213046013504e+001,-1.66198121614464e+002
4.04575891697409e+004,-2.75864201714309e+001,-1.66267411782119e+002
4.05508535448350e+004,-2.76513849209315e+001,-1.66336313874255e+002
4.06443329165179e+004,-2.77161999553883e+001,-1.66404831936826e+002
4.07380277804079e+004,-2.77808663699643e+001,-1.66472969961472e+002
4.08319386332658e+004,-2.78453852495707e+001,-1.66540731886434e+002
4.09260659729977e+004,-2.79097576689872e+001,-1.66608121597458e+002
4.10204102986573e+004,-2.79739846929802e+001,-1.66675142928677e+002
4.11149721104488e+004,-2.80380673764203e+001,-1.66741799663472e+002
4.12097519097296e+004,-2.81020067643967e+001,-1.66808095535326e+002
4.13047501990127e+004,-2.81658038923314e+001,-1.66874034228651e+002
4.13999674819696e+004,-2.82294597860913e+001,-1.66939619379603e+002
4.14954042634329e+004,-2.82929754620985e+001,-1.67004854576879e+002
4.15910610493988e+004,-2.83563519274396e+001,-1.67069743362502e+002
4.16869383470301e+004,-2.84195901799732e+001,-1.67134289232587e+002
4.17830366646587e+004,-2.84826912084358e+001,-1.67198495638094e+002
4.18793565117884e+004,-2.85456559925471e+001,-1.67262365985562e+002
4.19758983990973e+004,-2.86084855031125e+001,-1.67325903637837e+002
4.20726628384409e+004,-2.86711807021254e+001,-1.67389111914778e+002
4.21696503428547e+004,-2.87337425428677e+001,-1.67451994093952e+002
4.22668614265568e+004,-2.87961719700086e+001,-1.67514553411318e+002
4.23642966049506e+004,-2.88584699197028e+001,-1.67576793061895e+002
4.24619563946277e+004,-2.89206373196864e+001,-1.67638716200418e+002
4.25598413133708e+004,-2.89826750893727e+001,-1.67700325941981e+002
4.26579518801557e+004,-2.90445841399456e+001,-1.67761625362668e+002
4.27562886151550e+004,-2.91063653744523e+001,-1.67822617500175e+002
4.28548520397404e+004,-2.91680196878950e+001,-1.67883305354412e+002
4.29536426764851e+004,-2.92295479673207e+001,-1.67943691888108e+002
