Freq.,Vvo
1.71395730750832e+004,6.63373071719491e-001,8.96305378441672e+001
1.71790838715748e+004,6.83372853682690e-001,8.96301502248601e+001
1.72186857498590e+004,7.03372635204848e-001,8.96297606446714e+001
1.72583789199009e+004,7.23372416285653e-001,8.96293691013571e+001
1.72981635921499e+004,7.43372196918707e-001,8.96289755931198e+001
1.73380399775403e+004,7.63371977100662e-001,8.96285801176021e+001
1.73780082874926e+004,7.83371756825380e-001,8.96281826727980e+001
1.74180687339150e+004,8.03371536090194e-001,8.96277832567648e+001
1.74582215292039e+004,8.23371314889302e-001,8.96273818670057e+001
1.74984668862454e+004,8.43371093216439e-001,8.96269785016595e+001
1.75388050184165e+004,8.63370871068423e-001,8.96265731585502e+001
1.75792361395858e+004,8.83370648442184e-001,8.96261658357085e+001
1.76197604641152e+004,9.03370425329647e-001,8.96257565306183e+001
1.76603782068605e+004,9.23370201728073e-001,8.96253452413484e+001
1.77010895831731e+004,9.43369977630768e-001,8.96249319657513e+001
1.77418948089005e+004,9.63369753035022e-001,8.96245167014660e+001
1.77827941003881e+004,9.83369527937012e-001,8.96240994463401e+001
1.78237876744797e+004,1.00336930233017e+000,8.96236801980092e+001
1.78648757485193e+004,1.02336907621107e+000,8.96232589546419e+001
1.79060585403518e+004,1.04336884957139e+000,8.96228357136856e+001
1.79473362683241e+004,1.06336862240914e+000,8.96224104731203e+001
1.79887091512867e+004,1.08336839472112e+000,8.96219832303494e+001
1.80301774085945e+004,1.10336816649864e+000,8.96215539835369e+001
1.80717412601081e+004,1.12336793774084e+000,8.96211227301344e+001
1.81134009261948e+004,1.14336770843920e+000,8.96206894678945e+001
1.81551566277302e+004,1.16336747859278e+000,8.96202541945492e+001
1.81970085860986e+004,1.18336724819126e+000,8.96198169077644e+001
1.82389570231952e+004,1.20336701723349e+000,8.96193776053233e+001
1.82810021614262e+004,1.22336678571570e+000,8.96189362845818e+001
1.83231442237109e+004,1.24336655362916e+000,8.96184929436482e+001
1.83653834334823e+004,1.26336632097263e+000,8.96180475800237e+001
1.84077200146883e+004,1.28336608773977e+000,8.96176001910135e+001
1.84501541917935e+004,1.30336585392558e+000,8.96171507748070e+001
1.84926861897796e+004,1.32336561952276e+000,8.96166993284981e+001
1.85353162341469e+004,1.34336538453101e+000,8.96162458499746e+001
1.85780445509158e+004,1.36336514894245e+000,8.96157903367948e+001
1.86208713666274e+004,1.38336491275285e+000,8.96153327864145e+001
1.86637969083455e+004,1.40336467595390e+000,8.96148731967206e+001
1.87068214036568e+004,1.42336443854663e+000,8.96144115647884e+001
1.87499450806729e+004,1.44336420052205e+000,8.96139478887442e+001
1.87931681680314e+004,1.46336396187661e+000,8.96134821656409e+001
1.88364908948968e+004,1.48336372260390e+000,8.96130143931835e+001
1.88799134909617e+004,1.50336348269785e+000,8.96125445691527e+001
1.89234361864485e+004,1.52336324215740e+000,8.96120726906614e+001
1.89670592121102e+004,1.54336300097681e+000,8.96115987553397e+001
1.90107827992317e+004,1.56336275914700e+000,8.96111227606341e+001
1.90546071796312e+004,1.58336251666552e+000,8.96106447041136e+001
1.90985325856611e+004,1.60336227352681e+000,8.96101645832955e+001
1.91425592502096e+004,1.62336202972528e+000,8.96096823955168e+001
1.91866874067016e+004,1.64336178525666e+000,8.96091981383680e+001
1.92309172891003e+004,1.66336154011370e+000,8.96087118090022e+001
1.92752491319081e+004,1.68336129429506e+000,8.96082234050424e+001
1.93196831701679e+004,1.70336104779222e+000,8.96077329240621e+001
1.93642196394648e+004,1.72336080060186e+000,8.96072403631593e+001
1.94088587759265e+004,1.74336055271730e+000,8.96067457196448e+001
1.94536008162253e+004,1.76336030413390e+000,8.96062489913376e+001
1.94984459975791e+004,1.78336005484579e+000,8.96057501750744e+001
1.95433945577526e+004,1.80335980485157e+000,8.96052492685847e+001
1.95884467350586e+004,1.82335955413904e+000,8.96047462691282e+001
1.96336027683591e+004,1.84335930270831e+000,8.96042411740499e+001
1.96788628970671e+004,1.86335905054980e+000,8.96037339806104e+001
1.97242273611472e+004,1.88335879766413e+000,8.96032246861142e+001
1.97696964011173e+004,1.90335854403946e+000,8.96027132879081e+001
1.98152702580496e+004,1.92335828967478e+000,8.96021997832998e+001
1.98609491735724e+004,1.94335803456208e+000,8.96016841694735e+001
1.99067333898705e+004,1.96335777869776e+000,8.96011664437428e+001
1.99526231496874e+004,1.98335752207717e+000,8.96006466034656e+001
1.99986186963261e+004,2.00335726469162e+000,8.96001246457552e+001
2.00447202736503e+004,2.02335700653972e+000,8.95996005678136e+001
2.00909281260859e+004,2.04335674761087e+000,8.95990743669720e+001
2.01372424986225e+004,2.06335648790461e+000,8.95985460403204e+001
2.01836636368142e+004,2.08335622741161e+000,8.95980155852435e+001
2.02301917867813e+004,2.10335596612996e+000,8.95974829987226e+001
2.02768271952114e+004,2.12335570404963e+000,8.95969482780342e+001
2.03235701093608e+004,2.14335544117143e+000,8.95964114203410e+001
2.03704207770558e+004,2.16335517748358e+000,8.95958724228951e+001
2.04173794466939e+004,2.18335491298343e+000,8.95953312826742e+001
2.04644463672453e+004,2.20335464766417e+000,8.95947879968296e+001
2.05116217882543e+004,2.22335438152015e+000,8.95942425626439e+001
2.05589059598400e+004,2.24335411454712e+000,8.95936949770077e+001
2.06062991326986e+004,2.26335384673997e+000,8.95931452370664e+001
2.06538015581039e+004,2.28335357809172e+000,8.95925933400575e+001
2.07014134879090e+004,2.30335330859727e+000,8.95920392828708e+001
2.07491351745477e+004,2.32335303824741e+000,8.95914830627704e+001
2.07969668710355e+004,2.34335276704279e+000,8.95909246765958e+001
2.08449088309715e+004,2.36335249497000e+000,8.95903641213614e+001
2.08929613085390e+004,2.38335222203209e+000,8.95898013941777e+001
2.09411245585075e+004,2.40335194821513e+000,8.95892364923673e+001
2.09893988362338e+004,2.42335167351775e+000,8.95886694124000e+001
2.10377843976633e+004,2.44335139793475e+000,8.95881001515544e+001
2.10862814993315e+004,2.46335112145623e+000,8.95875287068891e+001
2.11348903983650e+004,2.48335084408268e+000,8.95869550751675e+001
2.11836113524836e+004,2.50335056580271e+000,8.95863792534471e+001
2.12324446200007e+004,2.52335028661149e+000,8.95858012388436e+001
2.12813904598257e+004,2.54335000650398e+000,8.95852210279082e+001
2.13304491314643e+004,2.56334972547467e+000,8.95846386177985e+001
2.13796208950209e+004,2.58334944351641e+000,8.95840540055366e+001
2.14289060111991e+004,2.60334916062436e+000,8.95834671876639e+001
2.14783047413039e+004,2.62334887678805e+000,8.95828781615181e+001
2.15278173472422e+004,2.64334859201154e+000,8.95822869236496e+001
2.15774440915252e+004,2.66334830627873e+000,8.95816934710951e+001
2.16271852372687e+004,2.68334801958827e+000,8.95810978006087e+001
2.16770410481955e+004,2.70334773193194e+000,8.95804999090084e+001
2.17270117886359e+004,2.72334744330484e+000,8.95798997932528e+001
2.17770977235301e+004,2.74334715370199e+000,8.95792974500595e+001
2.18272991184285e+004,2.76334686311713e+000,8.95786928762116e+001
2.18776162394940e+004,2.78334657154321e+000,8.95780860684825e+001
2.19280493535030e+004,2.80334627896992e+000,8.95774770238620e+001
2.19785987278467e+004,2.82334598539833e+000,8.95768657389535e+001
2.20292646305330e+004,2.84334569081830e+000,8.95762522103527e+001
2.20800473301875e+004,2.86334539522505e+000,8.95756364352122e+001
2.21309470960548e+004,2.88334509860865e+000,8.95750184099254e+001
2.21819641980006e+004,2.90334480096849e+000,8.95743981313684e+001
2.22330989065125e+004,2.92334450229613e+000,8.95737755963353e+001
2.22843514927015e+004,2.94334420258250e+000,8.95731508011692e+001
2.23357222283038e+004,2.96334390182252e+000,8.95725237430274e+001
2.23872113856818e+004,2.98334360001119e+000,8.95718944182463e+001
2.24388192378261e+004,3.00334329714294e+000,8.95712628235682e+001
2.24905460583562e+004,3.02334299320923e+000,8.95706289557325e+001
2.25423921215227e+004,3.04334268820130e+000,8.95699928112928e+001
2.25943577022082e+004,3.06334238211805e+000,8.95693543869861e+001
2.26464430759290e+004,3.08334207494912e+000,8.95687136792557e+001
2.26986485188366e+004,3.10334176668972e+000,8.95680706847662e+001
2.27509743077191e+004,3.12334145733333e+000,8.95674254001825e+001
2.28034207200026e+004,3.14334114687102e+000,8.95667778219896e+001
2.28559880337527e+004,3.16334083529889e+000,8.95661279468934e+001
2.29086765276761e+004,3.18334052261117e+000,8.95654757711322e+001
2.29614864811220e+004,3.20334020880015e+000,8.95648212917439e+001
2.30144181740835e+004,3.22333989385783e+000,8.95641645048318e+001
2.30674718871991e+004,3.24333957777686e+000,8.95635054069749e+001
2.31206479017543e+004,3.26333926055120e+000,8.95628439949009e+001
2.31739464996832e+004,3.28333894217732e+000,8.95621802648782e+001
2.32273679635694e+004,3.30333862264596e+000,8.95615142135050e+001
2.32809125766484e+004,3.32333830194769e+000,8.95608458373156e+001
2.33345806228084e+004,3.34333798008077e+000,8.95601751324980e+001
2.33883723865919e+004,3.36333765703439e+000,8.95595020958535e+001
2.34422881531976e+004,3.38333733280633e+000,8.95588267234140e+001
2.34963282084814e+004,3.40333700738311e+000,8.95581490119296e+001
2.35504928389584e+004,3.42333668076495e+000,8.95574689575976e+001
2.36047823318041e+004,3.44333635293903e+000,8.95567865570495e+001
2.36591969748559e+004,3.46333602390181e+000,8.95561018063682e+001
2.37137370566149e+004,3.48333569364476e+000,8.95554147022111e+001
2.37684028662471e+004,3.50333536216262e+000,8.95547252407253e+001
2.38231946935852e+004,3.52333502944517e+000,8.95540334183175e+001
2.38781128291301e+004,3.54333469548724e+000,8.95533392313060e+001
2.39331575640522e+004,3.56333436028182e+000,8.95526426761289e+001
2.39883291901932e+004,3.58333402382386e+000,8.95519437488265e+001
2.40436280000676e+004,3.60333368610180e+000,8.95512424460098e+001
2.40990542868642e+004,3.62333334711378e+000,8.95505387636530e+001
2.41546083444477e+004,3.64333300684780e+000,8.95498326983000e+001
2.42102904673601e+004,3.66333266529675e+000,8.95491242460337e+001
2.42661009508224e+004,3.68333232245912e+000,8.95484134031297e+001
2.43220400907364e+004,3.70333197832221e+000,8.95477001659180e+001
2.43781081836858e+004,3.72333163287967e+000,8.95469845305122e+001
2.44343055269380e+004,3.74333128612241e+000,8.95462664931168e+001
2.44906324184457e+004,3.76333093804830e+000,8.95455460499262e+001
2.45470891568486e+004,3.78333058864732e+000,8.95448231971919e+001
2.46036760414745e+004,3.80333023791147e+000,8.95440979310213e+001
2.46603933723416e+004,3.82332988583416e+000,8.95433702475812e+001
2.47172414501595e+004,3.84332953240249e+000,8.95426401430301e+001
2.47742205763311e+004,3.86332917761982e+000,8.95419076133539e+001
2.48313310529539e+004,3.88332882146991e+000,8.95411726548323e+001
2.48885731828221e+004,3.90332846394821e+000,8.95404352635726e+001
2.49459472694278e+004,3.92332810504785e+000,8.95396954355451e+001
2.50034536169625e+004,3.94332774475770e+000,8.95389531669815e+001
2.50610925303193e+004,3.96332738307420e+000,8.95382084539118e+001
2.51188643150940e+004,3.98332701998860e+000,8.95374612921987e+001
2.51767692775867e+004,4.00332665549170e+000,8.95367116780343e+001
2.52348077248039e+004,4.02332628957812e+000,8.95359596074443e+001
2.52929799644596e+004,4.04332592223732e+000,8.95352050764874e+001
2.53512863049773e+004,4.06332555346542e+000,8.95344480811573e+001
2.54097270554912e+004,4.08332518324975e+000,8.95336886171888e+001
2.54683025258486e+004,4.10332481158280e+000,8.95329266808736e+001
2.55270130266106e+004,4.12332443846292e+000,8.95321622679530e+001
2.55858588690546e+004,4.14332406387663e+000,8.95313953744647e+001
2.56448403651753e+004,4.16332368781698e+000,8.95306259964181e+001
2.57039578276868e+004,4.18332331027632e+000,8.95298541296664e+001
2.57632115700239e+004,4.20332293124613e+000,8.95290797699731e+001
2.58226019063441e+004,4.22332255071977e+000,8.95283029134307e+001
2.58821291515290e+004,4.24332216868743e+000,8.95275235559772e+001
2.59417936211863e+004,4.26332178514388e+000,8.95267416931444e+001
2.60015956316508e+004,4.28332140007745e+000,8.95259573211442e+001
2.60615354999871e+004,4.30332101348335e+000,8.95251704355289e+001
2.61216135439902e+004,4.32332062534846e+000,8.95243810325288e+001
2.61818300821880e+004,4.34332023567108e+000,8.95235891074029e+001
2.62421854338425e+004,4.36331984443765e+000,8.95227946562470e+001
2.63026799189519e+004,4.38331945164068e+000,8.95219976750414e+001
2.63633138582519e+004,4.40331905727416e+000,8.95211981592451e+001
2.64240875732175e+004,4.42331866132826e+000,8.95203961047726e+001
2.64850013860651e+004,4.44331826379367e+000,8.95195915072400e+001
2.65460556197535e+004,4.46331786466389e+000,8.95187843626237e+001
2.66072505979862e+004,4.48331746393211e+000,8.95179746663859e+001
2.66685866452128e+004,4.50331706158346e+000,8.95171624143498e+001
2.67300640866312e+004,4.52331665761390e+000,8.95163476021706e+001
2.67916832481884e+004,4.54331625201428e+000,8.95155302256773e+001
2.68534444565831e+004,4.56331584478017e+000,8.95147102801936e+001
2.69153480392672e+004,4.58331543589263e+000,8.95138877617120e+001
2.69773943244472e+004,4.60331502535263e+000,8.95130626658148e+001
2.70395836410865e+004,4.62331461314653e+000,8.95122349880146e+001
2.71019163189064e+004,4.64331419926671e+000,8.95114047239397e+001
2.71643926883888e+004,4.66331378370649e+000,8.95105718692116e+001
2.72270130807771e+004,4.68331336645297e+000,8.95097364193544e+001
2.72897778280784e+004,4.70331294749954e+000,8.95088983699785e+001
2.73526872630651e+004,4.72331252683894e+000,8.95080577167807e+001
2.74157417192768e+004,4.74331210445918e+000,8.95072144550907e+001
2.74789415310219e+004,4.76331168035540e+000,8.95063685805690e+001
2.75422870333796e+004,4.78331125451035e+000,8.95055200887825e+001
2.76057785622014e+004,4.80331082692545e+000,8.95046689749679e+001
2.76694164541131e+004,4.82331039758436e+000,8.95038152348119e+001
2.77332010465164e+004,4.84330996648172e+000,8.95029588637620e+001
2.77971326775908e+004,4.86330953360655e+000,8.95020998573864e+001
2.78612116862956e+004,4.88330909894898e+000,8.95012382108685e+001
2.79254384123713e+004,4.90330866250294e+000,8.95003739197533e+001
2.79898131963416e+004,4.92330822425453e+000,8.94995069795292e+001
2.80543363795151e+004,4.94330778419971e+000,8.94986373856009e+001
2.81190083039873e+004,4.96330734232454e+000,8.94977651332608e+001
2.81838293126424e+004,4.98330689862154e+000,8.94968902179850e+001
2.82487997491550e+004,5.00330645308226e+000,8.94960126350512e+001
2.83139199579917e+004,5.02330600569856e+000,8.94951323798338e+001
2.83791902844134e+004,5.04330555645556e+000,8.94942494475989e+001
2.84446110744770e+004,5.06330510534704e+000,8.94933638338274e+001
2.85101826750370e+004,5.08330465236442e+000,8.94924755336899e+001
2.85759054337473e+004,5.10330419749557e+000,8.94915845425148e+001
2.86417796990637e+004,5.12330374073509e+000,8.94906908555846e+001
2.87078058202448e+004,5.14330328206590e+000,8.94897944681660e+001
2.87739841473545e+004,5.16330282148614e+000,8.94888953754829e+001
2.88403150312639e+004,5.18330235898206e+000,8.94879935726876e+001
2.89067988236526e+004,5.20330189454352e+000,8.94870890551496e+001
2.89734358770111e+004,5.22330142816181e+000,8.94861818179393e+001
2.90402265446423e+004,5.24330095982750e+000,8.94852718563455e+001
2.91071711806639e+004,5.26330048952799e+000,8.94843591655318e+001
2.91742701400095e+004,5.28330001725742e+000,8.94834437406532e+001
2.92415237784312e+004,5.30329954300369e+000,8.94825255767426e+001
2.93089324525010e+004,5.32329906675687e+000,8.94816046690246e+001
2.93764965196131e+004,5.34329858850481e+000,8.94806810127159e+001
2.94442163379854e+004,5.36329810824113e+000,8.94797546027744e+001
2.95120922666616e+004,5.38329762595079e+000,8.94788254342939e+001
2.95801246655132e+004,5.40329714162820e+000,8.94778935023932e+001
2.96483138952412e+004,5.42329665526416e+000,8.94769588020755e+001
2.97166603173780e+004,5.44329616684052e+000,8.94760213284258e+001
2.97851642942896e+004,5.46329567635616e+000,8.94750810765283e+001
2.98538261891773e+004,5.48329518379384e+000,8.94741380412439e+001
2.99226463660796e+004,5.50329468914925e+000,8.94731922177959e+001
2.99916251898742e+004,5.52329419240269e+000,8.94722436009645e+001
3.00607630262800e+004,5.54329369355476e+000,8.94712921857284e+001
3.01300602418589e+004,5.56329319258598e+000,8.94703379671780e+001
3.01995172040179e+004,5.58329268948953e+000,8.94693809401337e+001
3.02691342810108e+004,5.60329218425864e+000,8.94684210996132e+001
3.03389118419404e+004,5.62329167687306e+000,8.94674584404206e+001
3.04088502567605e+004,5.64329116732765e+000,8.94664929576138e+001
3.04789498962775e+004,5.66329065561229e+000,8.94655246458495e+001
3.05492111321528e+004,5.68329014171504e+000,8.94645535001470e+001
3.06196343369044e+004,5.70328962562569e+000,8.94635795153180e+001
3.06902198839092e+004,5.72328910733322e+000,8.94626026862390e+001
3.07609681474047e+004,5.74328858682345e+000,8.94616230076089e+001
3.08318795024912e+004,5.76328806409049e+000,8.94606404743285e+001
3.09029543251336e+004,5.78328753911851e+000,8.94596550811498e+001
3.09741929921634e+004,5.80328701189870e+000,8.94586668229733e+001
3.10455958812812e+004,5.82328648242223e+000,8.94576756943935e+001
3.11171633710578e+004,5.84328595067201e+000,8.94566816901281e+001
3.11888958409370e+004,5.86328541664174e+000,8.94556848050457e+001
3.12607936712372e+004,5.88328488031732e+000,8.94546850337921e+001
3.13328572431535e+004,5.90328434168909e+000,8.94536823711122e+001
3.14050869387598e+004,5.92328380074476e+000,8.94526768115590e+001
3.14774831410107e+004,5.94328325747253e+000,8.94516683499702e+001
3.15500462337438e+004,5.96328271186457e+000,8.94506569808625e+001
3.16227766016814e+004,5.98328216390227e+000,8.94496426990370e+001
3.16956746304325e+004,6.00328161358041e+000,8.94486254987693e+001
3.17687407064953e+004,6.02328106088414e+000,8.94476053750646e+001
3.18419752172588e+004,6.04328050579922e+000,8.94465823223001e+001
3.19153785510052e+004,6.06327994832116e+000,8.94455563350887e+001
3.19889510969115e+004,6.08327938843057e+000,8.94445274080947e+001
3.20626932450522e+004,6.10327882612114e+000,8.94434955356743e+001
3.21366053864007e+004,6.12327826137828e+000,8.94424607124196e+001
3.22106879128319e+004,6.14327769419263e+000,8.94414229328750e+001
3.22849412171239e+004,6.16327712454756e+000,8.94403821915374e+001
3.23593656929603e+004,6.18327655243483e+000,8.94393384828333e+001
3.24339617349324e+004,6.20327597783758e+000,8.94382918012980e+001
3.25087297385409e+004,6.22327540074945e+000,8.94372421413471e+001
3.25836701001984e+004,6.24327482115695e+000,8.94361894974300e+001
3.26587832172310e+004,6.26327423904433e+000,8.94351338639295e+001
3.27340694878813e+004,6.28327365440309e+000,8.94340752353409e+001
3.28095293113094e+004,6.30327306721627e+000,8.94330136058414e+001
3.28851630875957e+004,6.32327247747696e+000,8.94319489700513e+001
3.29609712177432e+004,6.34327188516848e+000,8.94308813221746e+001
3.30369541036789e+004,6.36327129028082e+000,8.94298106565063e+001
3.31131121482565e+004,6.38327069279779e+000,8.94287369675072e+001
3.31894457552585e+004,6.40327009271249e+000,8.94276602494289e+001
3.32659553293979e+004,6.42326949000808e+000,8.94265804964407e+001
3.33426412763209e+004,6.44326888467194e+000,8.94254977030793e+001
3.34195040026088e+004,6.46326827669170e+000,8.94244118633530e+001
3.34965439157801e+004,6.48326766605457e+000,8.94233229716881e+001
3.35737614242928e+004,6.50326705274730e+000,8.94222310221604e+001
3.36511569375464e+004,6.52326643675822e+000,8.94211360090170e+001
3.37287308658842e+004,6.54326581807182e+000,8.94200379265272e+001
3.38064836205955e+004,6.56326519667780e+000,8.94189367686661e+001
3.38844156139176e+004,6.58326457256219e+000,8.94178325298013e+001
3.39625272590382e+004,6.60326394570921e+000,8.94167252040565e+001
3.40408189700974e+004,6.62326331610765e+000,8.94156147854370e+001
3.41192911621902e+004,6.64326268374429e+000,8.94145012682193e+001
3.41979442513682e+004,6.66326204860418e+000,8.94133846463928e+001
3.42767786546423e+004,6.68326141067637e+000,8.94122649139776e+001
3.43557947899848e+004,6.70326076994571e+000,8.94111420651214e+001
3.44349930763311e+004,6.72326012640174e+000,8.94100160938349e+001
3.45143739335829e+004,6.74325948002285e+000,8.94088869942808e+001
3.45939377826095e+004,6.76325883080304e+000,8.94077547602727e+001
3.46736850452504e+004,6.78325817872616e+000,8.94066193858508e+001
3.47536161443178e+004,6.80325752377762e+000,8.94054808650191e+001
3.48337315035984e+004,6.82325686594275e+000,8.94043391917705e+001
3.49140315478558e+004,6.84325620521093e+000,8.94031943600643e+001
3.49945167028330e+004,6.86325554156319e+000,8.94020463637556e+001
3.50751873952540e+004,6.88325487499015e+000,8.94008951968348e+001
3.51560440528270e+004,6.90325420547544e+000,8.93997408530018e+001
3.52370871042459e+004,6.92325353300611e+000,8.93985833264461e+001
3.53183169791929e+004,6.94325285756540e+000,8.93974226108110e+001
3.53997341083407e+004,6.96325217914127e+000,8.93962586999720e+001
3.54813389233547e+004,6.98325149771912e+000,8.93950915877787e+001
3.55631318568957e+004,7.00325081328256e+000,8.93939212680790e+001
3.56451133426216e+004,7.02325012581858e+000,8.93927477345581e+001
3.57272838151900e+004,7.04324943531519e+000,8.93915709810420e+001
3.58096437102607e+004,7.06324874174945e+000,8.93903910014728e+001
3.58921934644977e+004,7.08324804511922e+000,8.93892077892653e+001
3.59749335155714e+004,7.10324734539965e+000,8.93880213382769e+001
3.60578643021614e+004,7.12324664257634e+000,8.93868316422776e+001
3.61409862639584e+004,7.14324593663998e+000,8.93856386949979e+001
3.62242998416670e+004,7.16324522757156e+000,8.93844424899917e+001
3.63078054770072e+004,7.18324451535615e+000,8.93832430209593e+001
3.63915036127178e+004,7.20324379997948e+000,8.93820402814966e+001
3.64753946925579e+004,7.22324308142615e+000,8.93808342652783e+001
3.65594791613096e+004,7.24324235968215e+000,8.93796249659676e+001
3.66437574647804e+004,7.26324163473083e+000,8.93784123769011e+001
3.67282300498055e+004,7.28324090655825e+000,8.93771964919045e+001
3.68128973642502e+004,7.30324017514785e+000,8.93759773044115e+001
3.68977598570121e+004,7.32323944048148e+000,8.93747548080069e+001
3.69828179780236e+004,7.34323870254852e+000,8.93735289962258e+001
3.70680721782546e+004,7.36323796133049e+000,8.93722998624640e+001
3.71535229097143e+004,7.38323721681135e+000,8.93710674003160e+001
3.72391706254538e+004,7.40323646897607e+000,8.93698316031286e+001
3.73250157795690e+004,7.42323571781013e+000,8.93685924644042e+001
3.74110588272023e+004,7.44323496329266e+000,8.93673499776888e+001
3.74973002245453e+004,7.46323420541375e+000,8.93661041361320e+001
3.75837404288414e+004,7.48323344415548e+000,8.93648549332841e+001
3.76703798983878e+004,7.50323267949930e+000,8.93636023626097e+001
3.77572190925385e+004,7.52323191143116e+000,8.93623464173147e+001
3.78442584717063e+004,7.54323113993587e+000,8.93610870907431e+001
3.79314984973651e+004,7.56323036499085e+000,8.93598243762894e+001
3.80189396320530e+004,7.58322958658819e+000,8.93585582672038e+001
3.81065823393742e+004,7.60322880470637e+000,8.93572887567455e+001
3.81944270840015e+004,7.62322801933033e+000,8.93560158382714e+001
3.82824743316791e+004,7.64322723044041e+000,8.93547395049757e+001
3.83707245492247e+004,7.66322643802401e+000,8.93534597501527e+001
3.84591782045322e+004,7.68322564206211e+000,8.93521765667866e+001
3.85478357665740e+004,7.70322484253905e+000,8.93508899484153e+001
3.86366977054038e+004,7.72322403943667e+000,8.93495998879257e+001
3.87257644921586e+004,7.74322323273756e+000,8.93483063786305e+001
3.88150365990617e+004,7.76322242242636e+000,8.93470094136034e+001
3.89045144994249e+004,7.78322160848308e+000,8.93457089860442e+001
3.89941986676512e+004,7.80322079089492e+000,8.93444050889185e+001
3.90840895792370e+004,7.82321996964147e+000,8.93430977154257e+001
3.91741877107751e+004,7.84321914470192e+000,8.93417868585336e+001
3.92644935399568e+004,7.86321831606567e+000,8.93404725114042e+001
3.93550075455745e+004,7.88321748371362e+000,8.93391546669703e+001
3.94457302075246e+004,7.90321664762397e+000,8.93378333182758e+001
3.95366620068096e+004,7.92321580778021e+000,8.93365084583288e+001
3.96278034255407e+004,7.94321496416824e+000,8.93351800801244e+001
3.97191549469408e+004,7.96321411676644e+000,8.93338481764778e+001
3.98107170553465e+004,7.98321326555832e+000,8.93325127405280e+001
3.99024902362109e+004,8.00321241052390e+000,8.93311737650701e+001
3.99944749761065e+004,8.02321155164976e+000,8.93298312428922e+001
4.00866717627270e+004,8.04321068891078e+000,8.93284851671059e+001
4.01790810848907e+004,8.06320982229515e+000,8.93271355304243e+001
4.02717034325426e+004,8.08320895178060e+000,8.93257823257821e+001
4.03645392967572e+004,8.10320807734820e+000,8.93244255459462e+001
4.04575891697409e+004,8.12320719898433e+000,8.93230651836407e+001
4.05508535448350e+004,8.14320631666422e+000,8.93217012317523e+001
4.06443329165179e+004,8.16320543037481e+000,8.93203336829840e+001
4.07380277804079e+004,8.18320454009065e+000,8.93189625302026e+001
4.08319386332658e+004,8.20320364579898e+000,8.93175877659733e+001
4.09260659729977e+004,8.22320274747604e+000,8.93162093831891e+001
4.10204102986573e+004,8.24320184510714e+000,8.93148273743034e+001
4.11149721104488e+004,8.26320093866955e+000,8.93134417321597e+001
4.12097519097296e+004,8.28320002814642e+000,8.93120524493467e+001
4.13047501990127e+004,8.30319911351766e+000,8.93106595184822e+001
4.13999674819696e+004,8.32319819476418e+000,8.93092629322143e+001
4.14954042634329e+004,8.34319727186504e+000,8.93078626831415e+001
4.15910610493988e+004,8.36319634480135e+000,8.93064587637957e+001
4.16869383470301e+004,8.38319541355330e+000,8.93050511667420e+001
4.17830366646587e+004,8.40319447810103e+000,8.93036398844814e+001
4.18793565117884e+004,8.42319353842633e+000,8.93022249096102e+001
4.19758983990973e+004,8.44319259450814e+000,8.93008062345834e+001
4.20726628384409e+004,8.46319164632525e+000,8.92993838518746e+001
4.21696503428547e+004,8.48319069385924e+000,8.92979577539384e+001
4.22668614265568e+004,8.50318973708806e+000,8.92965279330933e+001
4.23642966049506e+004,8.52318877599405e+000,8.92950943819351e+001
4.24619563946277e+004,8.54318781055437e+000,8.92936570927111e+001
4.25598413133708e+004,8.56318684075099e+000,8.92922160579667e+001
4.26579518801557e+004,8.58318586655948e+000,8.92907712699417e+001
4.27562886151550e+004,8.60318488796338e+000,8.92893227210397e+001
4.28548520397404e+004,8.62318390493829e+000,8.92878704034407e+001
4.29536426764851e+004,8.64318291746660e+000,8.92864143095293e+001
4.30526610491675e+004,8.66318192552394e+000,8.92849544315463e+001
4.31519076827729e+004,8.68318092909134e+000,8.92834907618422e+001
4.32513831034972e+004,8.70317992814931e+000,8.92820232926275e+001
4.33510878387493e+004,8.72317892267304e+000,8.92805520159749e+001
4.34510224171535e+004,8.74317791264212e+000,8.92790769242614e+001
4.35511873685532e+004,8.76317689803493e+000,8.92775980095379e+001
4.36515832240129e+004,8.78317587883161e+000,8.92761152640463e+001
4.37522105158215e+004,8.80317485501109e+000,8.92746286798401e+001
4.38530697774949e+004,8.82317382654983e+000,8.92731382490516e+001
4.39541615437787e+004,8.84317279342491e+000,8.92716439638546e+001
4.40554863506516e+004,8.86317175561718e+000,8.92701458161277e+001
4.41570447353275e+004,8.88317071310180e+000,8.92686437981695e+001
4.42588372362589e+004,8.90316966585835e+000,8.92671379018551e+001
4.43608643931395e+004,8.92316861386528e+000,8.92656281192939e+001
4.44631267469071e+004,8.94316755710025e+000,8.92641144423446e+001
4.45656248397466e+004,8.96316649553796e+000,8.92625968630275e+001
4.46683592150925e+004,8.98316542915766e+000,8.92610753733760e+001
4.47713304176325e+004,9.00316435793479e+000,8.92595499652709e+001
4.48745389933094e+004,9.02316328185420e+000,8.92580206304623e+001
4.49779854893250e+004,9.04316220088268e+000,8.92564873611228e+001
4.50816704541422e+004,9.06316111500333e+000,8.92549501489096e+001
4.51855944374884e+004,9.08316002418861e+000,8.92534089857574e+001
4.52897579903582e+004,9.10315892842207e+000,8.92518638634577e+001
